"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___TS.g5174.t1",10.3349080929433,10.3349080929433,10.85779123547
"Porites_compressa_HIv1___RNAseq.g10536.t1",10.3349080929433,11.1135457670446,10.9128391260914
"Porites_compressa_HIv1___RNAseq.g10542.t1",10.3349080929433,10.6141930848179,10.6346464742969
"Porites_compressa_HIv1___RNAseq.g10543.t1",10.3349080929433,10.5724975240774,11.0752344289109
"Porites_compressa_HIv1___RNAseq.g10547.t1b",10.3349080929433,10.7814833010426,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10547.t1a",10.3349080929433,10.5216169033512,10.4564510604748
"Porites_compressa_HIv1___RNAseq.g10558.t1",10.3349080929433,10.9196928014354,10.6736806557553
"Porites_compressa_HIv1___RNAseq.g10566.t1",10.3349080929433,10.3349080929433,10.9053161039324
"Porites_compressa_HIv1___RNAseq.g10569.t1",10.3349080929433,10.772096239182,10.9443108330439
"Porites_compressa_HIv1___RNAseq.g10577.t1",10.3349080929433,10.3349080929433,10.6559130782604
"Porites_compressa_HIv1___RNAseq.g10579.t1",10.3349080929433,10.7185644997142,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10588.t2",10.3349080929433,11.0103733494174,11.1042448510604
"Porites_compressa_HIv1___RNAseq.g10592.t1",10.3349080929433,11.0095134480567,10.8807738586989
"Porites_compressa_HIv1___RNAseq.g10593.t1",10.3349080929433,10.616326496083,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10594.t1",10.3349080929433,10.6184436538237,10.3349080929433
"Porites_compressa_HIv1___TS.g5237.t1",10.3349080929433,10.6705327661183,10.3349080929433
"Porites_compressa_HIv1___RNAseq.g10600.t1",10.3349080929433,10.3349080929433,11.0499145490788
"Porites_compressa_HIv1___RNAseq.g10603.t1",10.3349080929433,10.6141930848179,10.3349080929433
"Porites_compressa_HIv1___TS.g5247.t1",10.3349080929433,10.3349080929433,10.8912459302364
"Porites_compressa_HIv1___RNAseq.g10606.t1b",10.3349080929433,10.3349080929433,10.4837452322051
"Porites_compressa_HIv1___RNAseq.g10606.t1a",10.3349080929433,10.7854445999328,10.6143666595864
"Porites_compressa_HIv1___RNAseq.g10611.t1",10.3349080929433,10.7526701549141,10.8159433398718
"Porites_compressa_HIv1___RNAseq.g10612.t1",10.3349080929433,10.6961913939597,10.5777790296993
"Porites_compressa_HIv1___RNAseq.g10618.t1",10.3349080929433,10.5964923086454,10.5896032959487
"Porites_compressa_HIv1___RNAseq.g10619.t1",10.3349080929433,10.7841281725163,10.6864072341266
"Porites_compressa_HIv1___RNAseq.g10621.t1",10.3349080929433,10.7893702666146,10.3349080929433
